bin	chr	sta1	end1	len1
13510	5	66882794.5	66938230	55435.5
13511	5	66938230	66938257	27
13512	5	66938257	66958585	20328
13513	5	66958585	67149915.5	191330.5
13514	5	67149915.5	67515090	365174.5
13515	5	67515090	67658439	143349
13516	5	67658439	67661835.5	3396.5
13517	5	67661835.5	68146934.5	485099
13518	5	68146934.5	68250204	103269.5
13519	5	68250204	68430139	179935
13520	5	68430139	68431674.5	1535.5
13521	5	68431674.5	68698434.5	266760
13522	5	68698434.5	68775828	77393.5
13523	5	68775828	68908623	132795
13524	5	68908623	68920196.5	11573.5
13525	5	68920196.5	69003121.5	82925
13526	5	69003121.5	69019017.5	15896
13527	5	69019017.5	69313472.5	294455
13528	5	69313472.5	69409527.5	96055
13529	5	69409527.5	69773274.5	363747
13530	5	69773274.5	69775937	2662.5
13531	5	69775937	69861885	85948
13532	5	69861885	69946652	84767
13533	5	69946652	70054507.5	107855.5
13534	5	70054507.5	70057651.5	3144
13535	5	70057651.5	70062077.5	4426
13536	5	70062077.5	70063951.5	1874
13537	5	70063951.5	70068452.5	4501
13538	5	70068452.5	70113533.5	45081
13539	5	70113533.5	70581903.5	468370
13540	5	70581903.5	70592665.5	10762
13541	5	70592665.5	70605779	13113.5
13542	5	70605779	70607302.5	1523.5
13543	5	70607302.5	70608738.5	1436
13544	5	70608738.5	70716661.5	107923
13545	5	70716661.5	70719162	2500.5
13546	5	70719162	70720706.5	1544.5
13547	5	70720706.5	70793616.5	72910
13548	5	70793616.5	71341829	548212.5
13549	5	71341829	71725677.5	383848.5
13550	5	71725677.5	72785177.5	1059500
13551	5	72785177.5	73074972.5	289795
13552	5	73074972.5	73333226.5	258254
13553	5	73333226.5	73351182.5	17956
13554	5	73351182.5	74273418.5	922236
13555	5	74273418.5	74315513.5	42095
13556	5	74315513.5	74368570.5	53057
13557	5	74368570.5	74529779	161208.5
13558	5	74529779	74602794.5	73015.5
13559	5	74602794.5	74648815	46020.5
13560	5	74648815	74674020.5	25205.5
13561	5	74674020.5	74674102	81.5
13562	5	74674102	74674447.5	345.5
13563	5	74674447.5	74674596.5	149
13564	5	74674596.5	74674708	111.5
13565	5	74674708	74678020	3312
13566	5	74678020	74678404.5	384.5
13567	5	74678404.5	74680769.5	2365
13568	5	74680769.5	74684224.5	3455
13569	5	74684224.5	74875208	190983.5
13570	5	74875208	74910875	35667
13571	5	74910875	74924100	13225
13572	5	74924100	74924129	29
13573	5	74924129	74926738	2609
13574	5	74926738	75918644.5	991906.5
13575	5	75918644.5	76289170.5	370526
13576	5	76289170.5	76416723.5	127553
13577	5	76416723.5	76647301.5	230578
13578	5	76647301.5	76647482	180.5
13579	5	76647482	76651584.5	4102.5
13580	5	76651584.5	76852067.5	200483
13581	5	76852067.5	76962963.5	110896
13582	5	76962963.5	76963208.5	245
13583	5	76963208.5	76971119	7910.5
13584	5	76971119	77689061.5	717942.5
13585	5	77689061.5	77864491	175429.5
13586	5	77864491	77937218.5	72727.5
13587	5	77937218.5	77937235	16.5
13588	5	77937235	77975953	38718
13589	5	77975953	78028397	52444
13590	5	78028397	78028527	130
13591	5	78028527	78029160.5	633.5
13592	5	78029160.5	78029788.5	628
13593	5	78029788.5	78429745.5	399957
13594	5	78429745.5	79246555.5	816810
13595	5	79246555.5	79267356.5	20801
13596	5	79267356.5	79349157	81800.5
13597	5	79349157	79378260.5	29103.5
13598	5	79378260.5	79442087.5	63827
13599	5	79442087.5	79446889.5	4802
13600	5	79446889.5	79644854	197964.5
13601	5	79644854	79912032	267178
13602	5	79912032	79912081.5	49.5
13603	5	79912081.5	79912123.5	42
13604	5	79912123.5	79912259.5	136
13605	5	79912259.5	80227296.5	315037
13606	5	80227296.5	80232393	5096.5
13607	5	80232393	80234198.5	1805.5
13608	5	80234198.5	80313767	79568.5
13609	5	80313767	80505037.5	191270.5
13610	5	80505037.5	80561797	56759.5
13611	5	80561797	80848079	286282
13612	5	80848079	80867905.5	19826.5
13613	5	80867905.5	80870243.5	2338
13614	5	80870243.5	80870279	35.5
13615	5	80870279	80876302	6023
13616	5	80876302	80877418.5	1116.5
13617	5	80877418.5	80877616.5	198
13618	5	80877616.5	80877651.5	35
13619	5	80877651.5	80878383.5	732
13620	5	80878383.5	80878863.5	480
13621	5	80878863.5	80943755.5	64892
13622	5	80943755.5	81061900.5	118145
13623	5	81061900.5	81153786	91885.5
13624	5	81153786	81307720.5	153934.5
13625	5	81307720.5	81471525	163804.5
13626	5	81471525	81622949	151424
13627	5	81622949	81888716.5	265767.5
13628	5	81888716.5	82273165.5	384449
13629	5	82273165.5	83147717.5	874552
13630	5	83147717.5	83179459.5	31742
13631	5	83179459.5	83179658.5	199
13632	5	83179658.5	83185439.5	5781
13633	5	83185439.5	83206873.5	21434
13634	5	83206873.5	83551368	344494.5
13635	5	83551368	83804719.5	253351.5
13636	5	83804719.5	83905568	100848.5
13637	5	83905568	83906644	1076
13638	5	83906644	83920282	13638
13639	5	83920282	84317437	397155
13640	5	84317437	84494710	177273
13641	5	84494710	84734964	240254
13642	5	84734964	85086214	351250
13643	5	85086214	85107181	20967
13644	5	85107181	85326019	218838
13645	5	85326019	85326025	6
13646	5	85326025	85394710	68685
13647	5	85394710	85412152	17442
13648	5	85412152	85504139.5	91987.5
13649	5	85504139.5	85756793	252653.5
13650	5	85756793	85766660.5	9867.5
13651	5	85766660.5	85766782.5	122
13652	5	85766782.5	86061032	294249.5
13653	5	86061032	86061061.5	29.5
13654	5	86061061.5	86062063	1001.5
13655	5	86062063	86106970	44907
13656	5	86106970	86190809	83839
13657	5	86190809	86191282.5	473.5
13658	5	86191282.5	86191406	123.5
13659	5	86191406	86257109	65703
13660	5	86257109	86259848	2739
13661	5	86259848	86294334	34486
13662	5	86294334	86294556.5	222.5
13663	5	86294556.5	86364702.5	70146
13664	5	86364702.5	86378736.5	14034
13665	5	86378736.5	86505557	126820.5
13666	5	86505557	86505582	25
13667	5	86505582	87163815.5	658233.5
13668	5	87163815.5	87955996.5	792181
13669	5	87955996.5	88242513	286516.5
13670	5	88242513	88254373.5	11860.5
13671	5	88254373.5	88645568.5	391195
13672	5	88645568.5	88719112	73543.5
13673	5	88719112	88824359	105247
13674	5	88824359	89014191.5	189832.5
13675	5	89014191.5	89015428	1236.5
13676	5	89015428	89758821	743393
13677	5	89758821	89759131.5	310.5
13678	5	89759131.5	89820423.5	61292
13679	5	89820423.5	90364047.5	543624
13680	5	90364047.5	90562384.5	198337
13681	5	90562384.5	90596439.5	34055
13682	5	90596439.5	91052932.5	456493
13683	5	91052932.5	91143899	90966.5
13684	5	91143899	91469730.5	325831.5
13685	5	91469730.5	91494636	24905.5
13686	5	91494636	91897441	402805
13687	5	91897441	91910251	12810
13688	5	91910251	92154093	243842
13689	5	92154093	92248704	94611
13690	5	92248704	92514239	265535
13691	5	92514239	92797244.5	283005.5
13692	5	92797244.5	93446229.5	648985
13693	5	93446229.5	93855199	408969.5
13694	5	93855199	93855513.5	314.5
13695	5	93855513.5	93858836	3322.5
13696	5	93858836	93917522.5	58686.5
13697	5	93917522.5	93954793.5	37271
13698	5	93954793.5	93958256	3462.5
13699	5	93958256	93992812.5	34556.5
13700	5	93992812.5	94090909.5	98097
13701	5	94090909.5	94123098	32188.5
13702	5	94123098	94171441.5	48343.5
13703	5	94171441.5	94264940.5	93499
13704	5	94264940.5	94800238.5	535298
13705	5	94800238.5	94884258	84019.5
13706	5	94884258	95012436	128178
13707	5	95012436	95019617.5	7181.5
13708	5	95019617.5	95259863.5	240246
13709	5	95259863.5	95261543	1679.5
13710	5	95261543	95406728.5	145185.5
13711	5	95406728.5	96308872.5	902144
13712	5	96308872.5	96320034.5	11162
13713	5	96320034.5	99532915.5	3212881
13714	5	99532915.5	99553686.5	20771
13715	5	99553686.5	99566408.5	12722
13716	5	99566408.5	99577845	11436.5
13717	5	99577845	99583804	5959
13718	5	99583804	99627077.5	43273.5
13719	5	99627077.5	99646553.5	19476
13720	5	99646553.5	99650882	4328.5
13721	5	99650882	99955645	304763
13722	5	99955645	108834183.5	8878538.5
13723	5	108834183.5	112445472	3611288.5
13724	5	112445472	112746147	300675
13725	5	112746147	119452288.5	6706141.5
13726	5	119452288.5	119471537	19248.5
13727	5	119471537	119531784	60247
13728	5	119531784	122609861.5	3078077.5
13729	5	122609861.5	123019820	409958.5
13730	5	123019820	123151799	131979
13731	5	123151799	123462978.5	311179.5
13732	5	123462978.5	123485187	22208.5
13733	5	123485187	123991283	506096
13734	5	123991283	124125584	134301
13735	5	124125584	124205562	79978
13736	5	124205562	124260568.5	55006.5
13737	5	124260568.5	124274233	13664.5
13738	5	124274233	124450022.5	175789.5
13739	5	124450022.5	124496889	46866.5
13740	5	124496889	125656635	1159746
13741	5	125656635	125656759	124
13742	5	125656759	125836893	180134
13743	5	125836893	125943587	106694
13744	5	125943587	125967825	24238
13745	5	125967825	125968710	885
13746	5	125968710	126094933	126223
13747	5	126094933	126491620.5	396687.5
13748	5	126491620.5	126561038.5	69418
13749	5	126561038.5	126738208.5	177170
13750	5	126738208.5	126835847.5	97639
13751	5	126835847.5	126904414	68566.5
13752	5	126904414	126984426.5	80012.5
13753	5	126984426.5	127089561	105134.5
13754	5	127089561	127161791.5	72230.5
13755	5	127161791.5	127375601.5	213810
13756	5	127375601.5	127542587	166985.5
13757	5	127542587	127846839	304252
13758	5	127846839	127848078.5	1239.5
13759	5	127848078.5	127868072	19993.5
13760	5	127868072	127870262.5	2190.5
13761	5	127870262.5	127870398.5	136
13762	5	127870398.5	127992613	122214.5
13763	5	127992613	127992670.5	57.5
13764	5	127992670.5	127992703	32.5
13765	5	127992703	128436363.5	443660.5
13766	5	128436363.5	128580613.5	144250
13767	5	128580613.5	129235818	655204.5
13768	5	129235818	129255649.5	19831.5
13769	5	129255649.5	129255672	22.5
13770	5	129255672	130524479.5	1268807.5
13771	5	130524479.5	130648966	124486.5
13772	5	130648966	131450896.5	801930.5
13773	5	131450896.5	131658913.5	208017
13774	5	131658913.5	131682930	24016.5
13775	5	131682930	131768699	85769
13776	5	131768699	132205666.5	436967.5
13777	5	132205666.5	132205749	82.5
13778	5	132205749	132207826.5	2077.5
13779	5	132207826.5	133234106.5	1026280
13780	5	133234106.5	133261663	27556.5
13781	5	133261663	133539074.5	277411.5
13782	5	133539074.5	133932425.5	393351
13783	5	133932425.5	135604548.5	1672123
13784	5	135604548.5	138085772.5	2481224
13785	5	138085772.5	139151633	1065860.5
13786	5	139151633	139160848.5	9215.5
13787	5	139160848.5	139160932	83.5
13788	5	139160932	139234893.5	73961.5
13789	5	139234893.5	139380431	145537.5
13790	5	139380431	139391253	10822
13791	5	139391253	139683253	292000
13792	5	139683253	139872229.5	188976.5
13793	5	139872229.5	139873011.5	782
13794	5	139873011.5	139910339.5	37328
13795	5	139910339.5	139944062.5	33723
13796	5	139944062.5	140000160.5	56098
13797	5	140000160.5	140352341.5	352181
13798	5	140352341.5	140352355	13.5
13799	5	140352355	140363398	11043
13800	5	140363398	140377549.5	14151.5
13801	5	140377549.5	140377575.5	26
13802	5	140377575.5	140377752	176.5
13803	5	140377752	140378119.5	367.5
13804	5	140378119.5	141206270.5	828151
13805	5	141206270.5	141206406.5	136
13806	5	141206406.5	141689095.5	482689
13807	5	141689095.5	141689247	151.5
13808	5	141689247	141689308	61
13809	5	141689308	141713584	24276
13810	5	141713584	141713754	170
13811	5	141713754	141747838.5	34084.5
13812	5	141747838.5	141903227	155388.5
13813	5	141903227	141980081	76854
13814	5	141980081	141987814	7733
13815	5	141987814	141995606.5	7792.5
13816	5	141995606.5	142015681	20074.5
13817	5	142015681	142178089	162408
13818	5	142178089	142492842.5	314753.5
13819	5	142492842.5	142613890	121047.5
13820	5	142613890	142685217	71327
13821	5	142685217	142754290	69073
13822	5	142754290	142841405.5	87115.5
13823	5	142841405.5	142864151	22745.5
13824	5	142864151	142889787	25636
13825	5	142889787	143739732	849945
13826	5	143739732	143802123.5	62391.5
13827	5	143802123.5	143806148.5	4025
13828	5	143806148.5	143806910.5	762
13829	5	143806910.5	143807026	115.5
13830	5	143807026	143810099.5	3073.5
13831	5	143810099.5	143810158.5	59
13832	5	143810158.5	143812908	2749.5
13833	5	143812908	143829781	16873
13834	5	143829781	143841736	11955
13835	5	143841736	143853003	11267
13836	5	143853003	143856149	3146
13837	5	143856149	143859550.5	3401.5
13838	5	143859550.5	143889907.5	30357
13839	5	143889907.5	143954669.5	64762
13840	5	143954669.5	143954672	2.5
13841	5	143954672	144002205	47533
13842	5	144002205	144141814.5	139609.5
13843	5	144141814.5	144141848.5	34
13844	5	144141848.5	144210748.5	68900
13845	5	144210748.5	144210846.5	98
13846	5	144210846.5	144212542.5	1696
13847	5	144212542.5	144354333	141790.5
13848	5	144354333	144639295.5	284962.5
13849	5	144639295.5	144659412.5	20117
13850	5	144659412.5	144659455	42.5
13851	5	144659455	144688635	29180
13852	5	144688635	144688638.5	3.5
13853	5	144688638.5	144745243.5	56605
13854	5	144745243.5	144745734.5	491
13855	5	144745734.5	144787833	42098.5
13856	5	144787833	144788911.5	1078.5
13857	5	144788911.5	144788924	12.5
13858	5	144788924	144788952.5	28.5
13859	5	144788952.5	145037998	249045.5
13860	5	145037998	145178011	140013
13861	5	145178011	145298283	120272
13862	5	145298283	145299607	1324
13863	5	145299607	145300883.5	1276.5
13864	5	145300883.5	145309532.5	8649
13865	5	145309532.5	145318178	8645.5
13866	5	145318178	145530992	212814
13867	5	145530992	145531060.5	68.5
13868	5	145531060.5	145588675.5	57615
13869	5	145588675.5	145588723.5	48
13870	5	145588723.5	145811645.5	222922
13871	5	145811645.5	145829316	17670.5
13872	5	145829316	146425310	595994
13873	5	146425310	146426214	904
13874	5	146426214	146426282	68
13875	5	146426282	146463922.5	37640.5
13876	5	146463922.5	146464090	167.5
13877	5	146464090	146674866.5	210776.5
13878	5	146674866.5	146935465	260598.5
13879	5	146935465	146935712	247
13880	5	146935712	146936753.5	1041.5
13881	5	146936753.5	147191441	254687.5
13882	5	147191441	147507396	315955
13883	5	147507396	147544451.5	37055.5
13884	5	147544451.5	147585236.5	40785
13885	5	147585236.5	147726720.5	141484
13886	5	147726720.5	147736252	9531.5
13887	5	147736252	147919366	183114
13888	5	147919366	147919375.5	9.5
13889	5	147919375.5	147919404	28.5
13890	5	147919404	147919428	24
13891	5	147919428	148152556	233128
13892	5	148152556	148161057	8501
13893	5	148161057	148169198.5	8141.5
13894	5	148169198.5	148178391	9192.5
13895	5	148178391	148472794	294403
13896	5	148472794	148580721	107927
13897	5	148580721	148776868	196147
13898	5	148776868	148923289.5	146421.5
13899	5	148923289.5	149419491.5	496202
13900	5	149419491.5	149439792.5	20301
13901	5	149439792.5	149622563	182770.5
13902	5	149622563	149640902.5	18339.5
13903	5	149640902.5	150032810.5	391908
13904	5	150032810.5	150097939	65128.5
13905	5	150097939	150115163	17224
13906	5	150115163	150115246	83
13907	5	150115246	150122101.5	6855.5
13908	5	150122101.5	150128993.5	6892
13909	5	150128993.5	150130959	1965.5
13910	5	150130959	150363541.5	232582.5
13911	5	150363541.5	150413654.5	50113
13912	5	150413654.5	150444436.5	30782
13913	5	150444436.5	150530987	86550.5
13914	5	150530987	150801956	270969
13915	5	150801956	150823236.5	21280.5
13916	5	150823236.5	150825738	2501.5
13917	5	150825738	150894259.5	68521.5
13918	5	150894259.5	150894357.5	98
13919	5	150894357.5	150895279	921.5
13920	5	150895279	150895763	484
13921	5	150895763	150895838.5	75.5
13922	5	150895838.5	150896635	796.5
13923	5	150896635	150896649.5	14.5
13924	5	150896649.5	150896886.5	237
13925	5	150896886.5	150898630.5	1744
13926	5	150898630.5	150899462	831.5
13927	5	150899462	150899595	133
13928	5	150899595	150929123.5	29528.5
13929	5	150929123.5	150929319	195.5
13930	5	150929319	151051443.5	122124.5
13931	5	151051443.5	151099757.5	48314
13932	5	151099757.5	151103971	4213.5
13933	5	151103971	151159888.5	55917.5
13934	5	151159888.5	151521848.5	361960
13935	5	151521848.5	151574463.5	52615
13936	5	151574463.5	151591909.5	17446
13937	5	151591909.5	151603839	11929.5
13938	5	151603839	151617409	13570
13939	5	151617409	151631460.5	14051.5
13940	5	151631460.5	151632820	1359.5
13941	5	151632820	151645575.5	12755.5
13942	5	151645575.5	151645901	325.5
13943	5	151645901	151649633.5	3732.5
13944	5	151649633.5	151664922	15288.5
13945	5	151664922	151786931	122009
13946	5	151786931	151916566.5	129635.5
13947	5	151916566.5	151916634	67.5
13948	5	151916634	151916713	79
13949	5	151916713	152027361	110648
13950	5	152027361	152338281	310920
13951	5	152338281	152446914	108633
13952	5	152446914	152565469	118555
13953	5	152565469	152787756.5	222287.5
13954	5	152787756.5	152802820.5	15064
13955	5	152802820.5	152813707.5	10887
13956	5	152813707.5	152829918	16210.5
13957	5	152829918	152991094	161176
13958	5	152991094	152991639.5	545.5
13959	5	152991639.5	152994581.5	2942
13960	5	152994581.5	152995187.5	606
13961	5	152995187.5	153027410.5	32223
13962	5	153027410.5	153039525	12114.5
13963	5	153039525	153039642	117
13964	5	153039642	153071827.5	32185.5
13965	5	153071827.5	153166599	94771.5
13966	5	153166599	153378135.5	211536.5
13967	5	153378135.5	153429832.5	51697
13968	5	153429832.5	153491730.5	61898
13969	5	153491730.5	153494401	2670.5
13970	5	153494401	153494441	40
13971	5	153494441	153495079	638
13972	5	153495079	153495713.5	634.5
13973	5	153495713.5	153497715	2001.5
13974	5	153497715	153500116	2401
13975	5	153500116	153693442	193326
13976	5	153693442	153710032	16590
13977	5	153710032	153790071	80039
13978	5	153790071	153796832	6761
13979	5	153796832	154848025	1051193
13980	5	154848025	154858284	10259
13981	5	154858284	154861515.5	3231.5
13982	5	154861515.5	154863255	1739.5
13983	5	154863255	154906567.5	43312.5
13984	5	154906567.5	154910617.5	4050
13985	5	154910617.5	154962624	52006.5
13986	5	154962624	155015151.5	52527.5
13987	5	155015151.5	155174837.5	159686
13988	5	155174837.5	155175034.5	197
13989	5	155175034.5	155258662	83627.5
13990	5	155258662	155258673.5	11.5
13991	5	155258673.5	155453097.5	194424
13992	5	155453097.5	155453192.5	95
13993	5	155453192.5	155453221	28.5
13994	5	155453221	155453321.5	100.5
13995	5	155453321.5	155453775	453.5
13996	5	155453775	155566410	112635
13997	5	155566410	155571147	4737
13998	5	155571147	155573724.5	2577.5
13999	5	155573724.5	155861048.5	287324
14000	5	155861048.5	155993335	132286.5
14001	5	155993335	155993390.5	55.5
14002	5	155993390.5	156169886.5	176496
14003	5	156169886.5	156178969.5	9083
14004	5	156178969.5	156313438	134468.5
14005	5	156313438	157187516.5	874078.5
14006	5	157187516.5	157749346.5	561830
14007	5	157749346.5	158351630.5	602284
14008	5	158351630.5	158416299	64668.5
14009	5	158416299	158727649	311350
14010	5	158727649	159132531	404882
14011	5	159132531	159154067	21536
14012	5	159154067	159155209.5	1142.5
14013	5	159155209.5	159155899.5	690
14014	5	159155899.5	159248251	92351.5
14015	5	159248251	159248266.5	15.5
14016	5	159248266.5	159248431.5	165
14017	5	159248431.5	159248447.5	16
14018	5	159248447.5	159248648	200.5
14019	5	159248648	159278743.5	30095.5
14020	5	159278743.5	159308851.5	30108
14021	5	159308851.5	159309006	154.5
14022	5	159309006	159337920	28914
14023	5	159337920	159338122.5	202.5
14024	5	159338122.5	159338792	669.5
14025	5	159338792	159339355	563
14026	5	159339355	159339417	62
14027	5	159339417	159408791.5	69374.5
14028	5	159408791.5	159487148	78356.5
14029	5	159487148	159994382.5	507234.5
14030	5	159994382.5	159996050.5	1668
14031	5	159996050.5	159996094.5	44
14032	5	159996094.5	160142946.5	146852
14033	5	160142946.5	160202352.5	59406
14034	5	160202352.5	160202672	319.5
14035	5	160202672	160202699.5	27.5
14036	5	160202699.5	160230601.5	27902
14037	5	160230601.5	160372420	141818.5
14038	5	160372420	160380245.5	7825.5
14039	5	160380245.5	160617009	236763.5
14040	5	160617009	160617399.5	390.5
14041	5	160617399.5	160617594	194.5
14042	5	160617594	160617685.5	91.5
14043	5	160617685.5	160617703.5	18
14044	5	160617703.5	160624822	7118.5
14045	5	160624822	160671386.5	46564.5
14046	5	160671386.5	160671593.5	207
14047	5	160671593.5	160671628.5	35
14048	5	160671628.5	160696462.5	24834
